f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,answer
-1.109790,1.793487,1.224028,1.097394,0.722920,-0.413696,2.562296,1.343241,1.586656,3.005120,3.809818
1.155508,0.789899,1.055670,2.835590,0.246635,-0.890183,4.322518,2.993447,1.398710,5.836667,7.672562
0.462980,1.744646,1.022703,0.426916,0.278421,1.780711,3.531089,0.436608,0.237724,3.657245,5.773768
1.904932,0.501406,2.533333,-0.275555,1.081639,2.681894,9.504932,-0.698073,-0.596102,4.664116,3.781924
1.159974,1.501396,1.609850,1.268420,0.537066,1.392951,5.989525,2.041966,1.362451,5.539640,7.569940
1.209303,0.536145,0.774398,0.013628,1.063144,1.731820,3.532498,0.010553,0.028977,2.533474,4.900015
1.772573,0.376432,0.947841,1.982993,1.462906,0.166011,4.616095,1.879562,5.801864,5.079838,7.485259
0.516351,1.244906,0.367367,3.117755,0.564549,-1.356499,1.618450,1.145359,3.520251,5.246379,2.977834
0.380587,0.776018,1.752026,-0.761417,0.286507,1.918022,5.636666,-1.334023,-0.436303,2.147214,2.074264
1.565724,0.952369,0.722489,0.912585,1.012941,1.605509,3.733193,0.659333,1.848790,4.153168,5.689209
0.299970,2.310610,2.351719,2.054067,1.066696,0.556512,7.355126,4.830588,4.382129,7.016366,10.184019
1.003207,0.372578,0.688928,0.396828,1.542289,0.978957,3.069991,0.273386,1.224047,2.461541,5.074605
-1.365328,1.337276,0.513594,1.888015,0.039288,-1.916066,0.175453,0.969672,0.148353,2.373557,1.297567
0.306160,0.575567,1.367215,0.954811,0.824818,-0.073084,4.407806,1.305432,1.575092,3.203753,4.282976
-0.309763,-0.425033,1.963247,1.235704,1.674121,-1.970500,5.579978,2.425993,4.137438,2.464156,5.842596
0.792177,2.071566,1.783139,1.690568,1.453870,1.173175,6.141594,3.014517,4.915731,6.337450,9.637366
1.565768,0.218345,1.656935,1.125746,0.983708,0.658368,6.536574,1.865288,2.214810,4.566795,5.383942
0.895008,2.257374,1.315453,1.436254,1.154643,1.716129,4.841366,1.889324,3.316719,5.904089,7.960464
0.728037,0.424791,1.610267,1.560870,1.284634,-0.408042,5.558838,2.513418,4.010293,4.323965,6.825487
0.520798,1.023897,1.779690,-0.165857,1.809602,1.710552,5.859867,-0.295174,-0.600271,3.158527,4.814837
1.418719,2.126330,0.386671,2.018097,2.071884,1.526952,2.578733,0.780340,8.362527,5.949818,8.734497
-0.404647,0.504928,0.886978,1.800071,0.632124,-1.699789,2.256287,1.596623,2.275734,2.787330,5.081255
1.534688,0.808055,1.140078,0.821917,1.363135,1.520826,4.954921,0.937049,2.240769,4.304738,7.024153
1.709411,-0.209182,1.193407,0.460063,0.378007,1.040167,5.289633,0.549042,0.347814,3.153700,3.003038
0.466417,-0.305410,0.803966,0.575854,0.256848,-0.414847,2.878315,0.462967,0.295814,1.540828,3.444585
0.272311,0.583286,1.653442,1.242685,1.763928,-0.387088,5.232637,2.054708,4.384015,3.751724,7.294811
2.161796,-0.486053,0.725905,2.404977,1.345513,-0.729235,4.339511,1.745785,6.471856,4.806625,6.636708
1.305694,1.655887,1.512321,1.715382,0.005283,1.246199,5.842658,2.594208,0.018124,6.189284,7.387357
0.768291,0.202283,1.053945,0.945108,1.278058,0.025466,3.930125,0.996091,2.415805,2.969627,5.212162
0.504721,1.519277,0.408485,1.137802,0.410142,0.886195,1.730176,0.464775,0.933322,3.570285,4.390837
2.553163,0.987116,2.423638,0.720598,-0.347194,2.819681,9.824078,1.746470,-0.500375,6.684516,5.331630
1.924579,1.105225,1.358416,0.916597,1.286044,2.113207,5.999826,1.245120,2.357569,5.304818,7.644429
-0.104339,0.711605,0.630468,1.302893,0.964152,-0.695627,1.787064,0.821432,2.512375,2.540627,5.453654
1.537514,0.730341,0.320355,0.728070,0.790687,1.539785,2.498578,0.233241,1.151350,3.316280,5.150920
-0.287188,1.454565,1.304120,1.502201,0.929345,-0.334824,3.625171,1.959051,2.792128,3.973698,6.098798
1.325376,0.738192,0.973737,0.715156,0.846722,1.348411,4.246586,0.696374,1.211077,3.752460,7.125631
1.951149,2.227543,1.846994,0.248977,1.227126,3.929714,7.492131,0.459859,0.611052,6.274663,8.807775
1.465333,1.101516,1.867803,1.516334,0.086357,1.050515,7.068743,2.832214,0.261893,5.950987,6.493539
1.119862,1.198514,1.398327,0.366384,0.980106,1.951992,5.314842,0.512325,0.718191,4.083087,6.503705
2.262570,0.533389,1.573489,0.939503,1.377150,1.856455,6.983037,1.478298,2.587674,5.308951,6.445271
1.022131,0.592026,0.251577,1.737046,1.375104,-0.122889,1.776862,0.437001,4.777237,3.602780,6.801699
1.185752,0.840294,-0.173674,1.181192,1.235701,0.844853,0.664729,-0.205142,2.919199,3.033563,5.909919
0.350519,0.864474,0.540525,1.888797,0.559987,-0.673805,1.972095,1.020943,2.115405,3.644316,4.912922
1.494547,1.160225,1.145684,1.014724,0.409837,1.640048,4.931598,1.162553,0.831743,4.815180,5.884216
1.865846,0.555053,0.740319,0.169302,1.615748,2.251597,4.086802,0.125337,0.547098,3.330519,6.615874
1.488432,1.892589,-0.131989,1.506743,-0.081904,1.874277,1.092463,-0.198874,-0.246815,4.755775,3.755811
-0.262366,1.247290,1.949732,0.771073,0.846537,0.213851,5.586830,1.503386,1.305485,3.705729,5.455738
0.394988,1.194723,2.172866,1.309876,0.844330,0.279836,6.913587,2.846184,2.211936,5.072453,7.180063
0.944229,0.761078,0.628899,0.446658,0.768738,1.258649,2.830927,0.280903,0.686726,2.780864,4.069913
1.337980,1.732529,2.011568,1.250709,1.639274,1.819800,7.372684,2.515886,4.100510,6.332785,9.512394
0.835971,1.694039,-0.480951,0.824517,2.788718,1.705493,-0.606884,-0.396553,4.598689,2.873574,8.215678
1.484254,0.874823,0.974777,1.666319,2.032744,0.692758,4.408584,1.624289,6.774398,5.000172,8.870360
0.772112,1.585637,0.925744,0.420054,0.321571,1.937695,3.549343,0.388862,0.270154,3.703546,5.514104
1.702672,1.358441,0.674583,0.050753,-0.257498,3.010360,3.726421,0.034237,-0.026138,3.786450,5.420238
1.603266,1.304326,0.978002,1.087178,1.013355,1.820414,4.537271,1.063262,2.203394,4.972772,7.435089
0.229461,0.990844,-0.003878,1.268152,1.332054,-0.047846,0.217827,-0.004918,3.378494,2.484580,4.594411
0.975836,-0.836749,0.076652,0.529222,0.096518,-0.390135,1.205791,0.040566,0.102158,0.744961,0.960350
2.528955,1.394801,0.110306,-0.487352,1.246475,4.411108,2.859874,-0.053758,-1.214943,3.546711,5.874823
1.551131,1.414117,1.757376,0.778366,0.643206,2.186883,6.823259,1.367881,1.001298,5.500990,5.982416
1.860795,0.323469,1.954137,0.702083,1.777943,1.482182,7.723208,1.371966,2.496527,4.840485,8.882330
0.842476,1.014632,2.603627,0.633826,0.023110,1.223281,8.653356,1.650247,0.029296,5.094560,3.283893
1.892876,0.176041,1.577663,1.797930,1.499412,0.270987,6.625866,2.836528,5.391676,5.444510,8.420693
1.719429,0.613101,1.243133,-0.075070,-0.095481,2.407599,5.448827,-0.093322,0.014335,3.500593,3.670032
1.219646,0.967434,1.057781,1.047015,0.836956,1.140065,4.392989,1.107513,1.752610,4.291876,5.534207
0.631902,0.512970,1.876401,1.341253,0.962608,-0.196382,6.261106,2.516730,2.582202,4.362526,6.975759
0.696476,1.562550,1.989432,-0.204165,2.784923,2.463191,6.664771,-0.406172,-1.137166,4.044293,7.920982
1.183118,-0.035074,1.621572,0.980438,1.534136,0.167606,6.047834,1.589850,3.008249,3.750054,6.866295
1.521084,0.513230,1.286590,0.143807,0.393230,1.890507,5.380852,0.185020,0.113098,3.464710,4.470162
1.086380,0.641145,1.071681,1.104015,2.121362,0.623511,4.301422,1.183152,4.684031,3.903221,6.571730
0.894003,1.109295,1.093106,1.444178,0.637057,0.559119,4.173321,1.578640,1.840048,4.540582,5.177554
-1.069433,-0.003662,1.255427,-0.851631,0.814416,-0.221464,2.696848,-1.069161,-1.387164,-0.669299,1.158790
1.975277,0.978063,1.856057,1.811659,2.829152,1.141681,7.543447,3.362542,10.250919,6.621056,12.259569
0.875526,0.997871,0.548255,0.636682,0.493589,1.236715,2.520290,0.349064,0.628518,3.058334,4.393655
0.710139,0.478441,-0.307422,1.767276,1.102442,-0.578696,-0.212127,-0.543300,3.896638,2.648434,3.419564
0.786553,0.511285,0.890940,0.683603,1.336368,0.614235,3.459372,0.609049,1.827091,2.872382,5.162274
-0.373351,1.394529,1.771354,1.976962,-0.389174,-0.955783,4.940711,3.501899,-1.538766,4.769494,4.585732
0.671910,1.191109,1.228139,0.957507,1.330252,0.905512,4.356327,1.175952,2.547451,4.048665,7.842331
0.672154,1.478233,1.870463,0.515705,0.873850,1.634682,6.283544,0.964607,0.901298,4.536555,4.742631
-0.192748,1.158618,0.719132,1.455639,1.613497,-0.489769,1.964648,1.046797,4.697337,3.140641,5.447306
-0.228151,2.006777,1.208842,-0.142377,0.436536,1.921003,3.398374,-0.172112,-0.124306,2.845090,4.053625
1.110823,0.301460,1.345550,-0.272581,1.190151,1.684863,5.147473,-0.366771,-0.648824,2.485252,4.948107
1.169348,-0.175126,0.484592,0.913712,1.247731,0.080510,2.623124,0.442777,2.280135,2.392526,5.514805
0.926845,0.586373,1.244752,0.443092,0.897210,1.070126,4.661101,0.551540,0.795093,3.201062,3.084549
2.283825,1.198026,1.965552,0.770419,0.897604,2.711432,8.180479,1.514298,1.383061,6.217821,7.266518
1.508289,0.409871,1.385129,0.851985,1.143398,1.066175,5.663676,1.180109,1.948317,4.155275,6.731621
1.851240,2.433351,0.811988,1.804467,0.428512,2.480124,4.287204,1.465205,1.546472,6.901045,7.682844
0.315854,2.253427,2.238519,1.271055,1.260457,1.298226,7.031412,2.845282,3.204220,6.078856,8.565433
1.303968,-0.485909,2.872675,-0.063266,1.882925,0.881324,9.921994,-0.181742,-0.238249,3.627468,6.041075
1.105758,1.085642,1.297799,0.534219,0.608972,1.657181,4.999156,0.693309,0.650649,4.023418,5.650867
-0.144992,1.588269,0.174434,-0.122070,1.061773,1.565348,0.378311,-0.021293,-0.259221,1.495642,4.393359
0.290873,1.728421,1.409834,-0.367421,2.434389,2.386715,4.520373,-0.518002,-1.788891,3.061707,8.448286
0.890834,0.892917,0.254328,0.899308,1.179717,0.884442,1.653818,0.228719,2.121860,2.937387,5.695623
1.386855,0.464971,0.776271,2.062859,0.553276,-0.211033,3.715669,1.601338,2.282661,4.690957,6.558137
-0.066075,0.702591,0.277544,0.830561,2.077795,-0.194045,0.766556,0.230517,3.451470,1.744620,6.079663
1.932397,1.063378,0.572643,2.003080,1.376315,0.992694,3.650326,1.147050,5.513741,5.571498,7.067570
0.243400,-0.090447,1.495746,1.551977,1.102427,-1.399023,4.730638,2.321363,3.421883,3.200676,7.515477
0.885977,0.657871,2.074129,1.588061,0.563155,-0.044213,7.108363,3.293843,1.788650,5.206038,7.490820
0.530442,0.885769,-0.489789,1.529846,1.122753,-0.113635,-0.938924,-0.749301,3.435280,2.456268,3.624378
0.614286,0.645548,0.546133,0.391586,0.043900,0.868247,2.252684,0.213858,0.034381,2.197553,1.986398
1.597375,1.895537,0.609518,0.845760,1.283637,2.647152,3.425930,0.515506,2.171299,4.948190,6.797536
0.639525,-0.178105,0.163269,0.963246,0.646119,-0.501826,1.129333,0.157269,1.244743,1.587935,1.855661
0.965098,2.232258,1.702177,1.226991,1.042499,1.970365,6.071630,2.088556,2.558273,6.126524,9.166104
0.793463,0.559993,0.507211,1.059980,1.174297,0.293476,2.315095,0.537633,2.489463,2.920647,5.357912
0.994854,1.046602,0.597408,1.857924,0.152929,0.183532,2.787078,1.109938,0.568262,4.496788,3.839355
2.145922,0.052693,1.053861,-0.940935,0.679529,3.139550,5.307504,-0.991615,-1.278786,2.311541,3.937034
1.223331,1.352839,0.811954,-0.036580,0.318680,2.612751,3.659195,-0.029701,-0.023315,3.351545,3.547946
0.427175,1.798142,1.346839,1.025068,0.257346,1.200248,4.467691,1.380602,0.527594,4.597224,4.355951
0.073569,-0.646012,1.962131,0.780626,0.714091,-1.353070,5.959961,1.531690,1.114876,2.170313,1.912323
1.013729,1.115707,0.867230,0.909303,2.273219,1.220133,3.615420,0.788575,4.134088,3.905969,9.150862
0.799396,1.534689,0.753688,1.806512,1.901430,0.527572,3.060460,1.361547,6.869912,4.894285,7.190432
0.381444,1.262896,0.305025,1.096545,0.520179,0.547795,1.296520,0.334474,1.140799,3.045911,4.183420
2.100515,1.111351,0.143022,0.270396,1.338814,2.941470,2.529582,0.038673,0.724019,3.625284,7.360237
1.626581,1.324340,-0.362441,1.652338,1.762955,1.298582,0.539258,-0.598875,5.825997,4.240818,8.169014
0.055262,0.188469,1.475416,1.658096,0.799921,-1.414364,4.481510,2.446380,2.652690,3.377243,5.940905
0.372646,2.960090,1.389042,-0.143888,1.168504,3.476623,4.539772,-0.199866,-0.336267,4.577890,5.973340
-0.185188,1.219207,2.393000,1.413511,0.740041,-0.379492,6.993811,3.382532,2.092111,4.840530,7.597455
1.696075,0.294368,-0.130444,1.471612,1.325712,0.518831,1.304743,-0.191963,3.901867,3.331611,5.489139
1.305386,0.846118,0.737029,1.354962,1.281157,0.796542,3.516474,0.998647,3.471840,4.243496,6.144206
1.718639,1.389101,2.625367,0.230310,1.381769,2.877430,9.594739,0.604648,0.636470,5.963416,6.911941
-0.925117,1.066552,0.729930,1.007064,0.290016,-0.865629,1.264675,0.735087,0.584128,1.878430,2.243147
0.933925,2.621770,0.928351,-0.117964,1.248359,3.673659,3.718979,-0.109512,-0.294523,4.366083,7.136237
1.232336,1.616551,1.738621,1.237188,0.543769,1.611699,6.448198,2.151000,1.345489,5.824695,7.062785
2.422175,0.109895,0.850910,2.333193,1.258621,0.198876,4.974904,1.985336,5.873210,5.716172,6.731360
0.692574,1.028687,1.019205,1.626945,0.878941,0.094316,3.750188,1.658190,2.859977,4.367410,6.925310
0.406663,0.394873,0.068789,2.366575,1.596998,-1.565039,0.613029,0.162793,7.558831,3.236900,5.696429
2.819117,1.269596,0.750091,0.553455,2.503993,3.535258,5.069389,0.415141,2.771694,5.392259,10.320413
1.036181,0.658138,2.442375,1.058524,2.295172,0.635795,8.363306,2.585314,4.858991,5.195219,7.880538
1.312336,1.492785,-0.077763,0.450509,1.808139,2.354611,1.079045,-0.035033,1.629166,3.177866,8.411305
0.519537,0.498005,-1.064923,0.816397,1.736767,0.201145,-2.675232,-0.869400,2.835782,0.769015,5.171894
1.828279,1.750718,1.656979,1.760525,1.560829,1.818472,6.799216,2.917153,5.495760,6.996501,9.993307
0.755944,1.922617,0.166857,1.598524,0.990740,1.080037,1.256515,0.266725,3.167441,4.443942,7.731863
2.561443,1.671327,1.275050,0.437504,1.726578,3.795266,6.386593,0.557840,1.510771,5.945325,9.470482
1.075268,1.304429,1.043210,0.083643,1.105742,2.296054,4.204900,0.087257,0.184974,3.506550,4.695657
1.356901,1.054755,0.996692,1.385143,1.937755,1.026513,4.346977,1.380561,5.368136,4.793491,10.461879
2.547361,-0.088446,0.454588,1.721447,0.339568,0.737468,3.911126,0.782550,1.169098,4.634950,5.376596
2.089707,-0.514836,-0.014837,-0.086685,1.279725,1.661556,2.045196,0.001286,-0.221867,1.473348,4.587786
1.194786,1.481134,0.827953,0.622520,-0.146696,2.053399,3.678646,0.515418,-0.182642,4.126393,3.228824
0.581866,1.249784,0.519901,1.590123,0.281764,0.241527,2.141569,0.826707,0.896079,3.941674,3.460859
1.585071,0.667997,1.189123,-0.223570,1.549336,2.476638,5.152439,-0.265853,-0.692771,3.218620,6.159181
-0.164433,-0.387218,1.330256,0.223136,1.585722,-0.774788,3.826336,0.296828,0.707663,1.001741,3.398510
2.101995,1.489592,1.445946,0.418830,0.865992,3.172757,6.439833,0.605605,0.725406,5.456363,5.930069
0.468338,1.060853,0.052023,1.458356,1.083205,0.070835,0.624407,0.075868,3.159398,3.039570,4.658043
1.190646,1.912775,2.232296,0.091875,0.855668,3.011546,7.887534,0.205092,0.157229,5.427592,6.771955
1.853258,1.310620,0.967444,0.517955,1.922819,2.645923,4.755589,0.501092,1.991867,4.649276,8.376016
1.037481,-0.143629,1.905493,1.256662,1.047535,-0.362810,6.753959,2.394560,2.632794,4.056007,6.405310
0.655198,0.903943,0.746186,-0.325830,0.307931,1.884971,2.893757,-0.243130,-0.200666,1.979498,3.017738
0.957232,0.794518,0.707549,1.291444,2.064288,0.460306,3.079878,0.913759,5.331824,3.750742,8.227711
1.220849,2.465485,2.692076,2.057019,0.354173,1.629315,9.297076,5.537650,1.457081,8.435428,10.695767
1.350663,0.823445,1.851431,1.855811,0.940263,0.318297,6.904955,3.435905,3.489901,5.881350,7.927591
0.679299,0.254330,0.979154,1.842713,0.219182,-0.909085,3.616760,1.804300,0.807780,3.755495,4.360939
1.592476,0.356428,-0.053086,0.118203,1.351800,1.830701,1.433219,-0.006275,0.319575,2.014022,6.875088
2.053398,0.369512,1.645930,1.379165,2.057927,1.043745,6.991187,2.270008,5.676442,5.448004,9.739722
0.621872,-1.130885,1.168471,0.452018,0.711156,-0.961032,4.127284,0.528170,0.642911,1.111476,-0.346093
0.161672,1.627846,1.593707,2.435208,2.454785,-0.645690,4.942793,3.881008,11.955825,5.818433,10.224683
1.005617,0.765905,1.699801,1.668635,1.059045,0.102888,6.105020,2.836346,3.534317,5.139958,6.737638
0.849009,0.801795,1.067931,0.984124,1.129149,0.666680,4.052802,1.050976,2.222444,3.702859,6.700395
1.675893,-0.040578,1.427969,-0.286310,1.121402,1.921625,5.959801,-0.408842,-0.642138,2.776974,3.125130
1.638394,0.208185,0.623471,0.466301,1.299722,1.380278,3.508807,0.290725,1.212125,2.936352,4.804030
0.688552,0.601962,-0.268062,0.777944,1.236861,0.512569,-0.115636,-0.208538,1.924417,1.800395,6.071593
1.645724,1.261557,0.141736,0.577626,-0.270297,2.329656,2.070931,0.081870,-0.312261,3.626643,2.929335
-0.481165,1.486544,0.465052,1.014804,0.292843,-0.009425,0.913991,0.471937,0.594357,2.485235,2.618683
0.347421,0.291038,1.159835,1.532042,1.762409,-0.893582,3.826925,1.776915,5.400167,3.330336,5.630132
0.063015,-0.001485,1.064129,1.160481,1.739530,-1.098951,3.255401,1.234901,4.037382,2.286139,6.330221
2.082228,0.105725,1.234064,1.915046,2.008785,0.272907,5.784420,2.363290,7.693831,5.337063,8.372978
1.510705,0.553254,1.197532,0.826782,1.041686,1.237178,5.103303,0.990098,1.722494,4.088274,5.988532
1.568319,1.389564,1.122882,-0.309943,1.000002,3.267827,4.936965,-0.348030,-0.619888,3.770822,4.931127
1.825199,2.671818,0.542501,1.215005,0.279254,3.282012,3.452702,0.659142,0.678590,6.254523,5.792555
0.909364,-0.055182,3.023482,2.690297,-0.420943,-1.836115,9.979810,8.134064,-2.264922,6.567961,9.173656
-0.420453,2.348889,0.891237,0.836054,0.633323,1.092382,2.253258,0.745123,1.058985,3.655728,5.973237
1.387029,0.955524,0.872584,1.045523,-0.141622,1.297030,4.004782,0.912307,-0.296138,4.260661,4.776606
0.453060,0.906639,0.158449,0.702767,0.740539,0.656932,0.928406,0.111353,1.040853,2.220915,4.098906
1.614955,-0.663011,0.064779,1.180747,0.989661,-0.228802,1.809293,0.076488,2.337078,2.197471,3.753987
-0.216991,2.294618,0.574345,0.647841,1.013801,1.429786,1.506046,0.372085,1.313565,3.299814,6.305735
0.899220,1.871883,-0.058586,0.077557,1.367377,2.693546,0.723464,-0.004544,0.212100,2.790075,6.776675
1.990303,0.596997,1.830364,1.356704,1.349605,1.230597,7.481395,2.483261,3.662027,5.774367,8.853191
2.382585,1.543232,1.181027,1.580578,1.123898,2.345240,5.925667,1.866705,3.552816,6.687423,7.744446
1.090543,0.019106,1.346680,-0.094973,1.909805,1.204621,5.130583,-0.127898,-0.362760,2.361356,5.954823
0.547832,2.079091,-0.222143,0.624678,1.198816,2.002245,-0.118596,-0.138768,1.497748,3.029459,6.200293
2.154678,-0.040348,0.335821,2.691760,0.720795,-0.577429,3.162141,0.903949,3.880412,5.141911,5.471671
0.281011,0.004985,0.355415,1.819987,1.284133,-1.533991,1.347256,0.646850,4.674209,2.461397,4.919447
1.267739,0.901867,1.360624,0.442028,1.910054,1.727578,5.349612,0.601434,1.688596,3.972259,8.396622
0.567487,2.021796,1.938213,1.952018,2.162241,0.637265,6.382126,3.783427,8.441468,6.479515,11.548113
0.911226,1.117143,1.064081,2.521144,1.393207,-0.492775,4.103469,2.682702,7.024951,5.613595,8.362326
0.152872,1.406283,0.910204,0.069112,1.938267,1.490043,2.883484,0.062906,0.267915,2.538471,7.011298
1.249189,2.200814,1.506884,-0.013463,0.686837,3.463466,5.769841,-0.020287,-0.018494,4.943424,5.824757
0.822632,1.064770,2.480810,1.404057,1.437746,0.483345,8.265060,3.483197,4.037355,5.772267,9.174724
0.705635,1.561922,0.446625,2.077710,0.249225,0.189847,2.045510,0.927957,1.035634,4.791891,4.917184
0.819967,0.668388,1.025836,0.938659,-0.441947,0.549695,3.897476,0.962911,-0.829675,3.452850,2.924970
2.961690,0.749190,0.754323,0.985848,1.407253,2.725032,5.224659,0.743648,2.774675,5.451051,7.164051
0.679863,1.761959,0.915760,0.855135,0.710996,1.586688,3.427144,0.783098,1.215994,4.212718,5.543556
0.864816,2.120207,-0.147153,0.294394,1.687536,2.690630,0.423357,-0.043321,0.993601,3.132264,7.623163
0.012505,1.375078,1.310601,1.851519,0.867278,-0.463936,3.944308,2.426602,3.211562,4.549702,7.518961
1.559158,0.838355,1.325709,-0.595678,2.559250,2.993191,5.536284,-0.789695,-3.048976,3.127544,6.453624
-0.503692,1.300109,1.449243,-0.118005,1.319806,0.914422,3.844036,-0.171018,-0.311488,2.127655,3.679713
1.386234,1.392186,2.339303,0.742686,1.029932,2.035735,8.404143,1.737367,1.529832,5.860409,7.874046
0.663413,2.081668,0.839742,-0.345694,0.373709,3.090775,3.182639,-0.290294,-0.258378,3.239129,4.370687
0.974865,1.488604,1.043981,0.665943,-0.630963,1.797526,4.106809,0.695232,-0.840371,4.173394,1.750055
1.494462,0.177835,1.127673,1.911027,-0.290491,-0.238730,4.877481,2.155013,-1.110273,4.710998,5.404534
1.179264,1.068738,0.447495,1.744582,1.448700,0.503420,2.521749,0.780692,5.054750,4.440079,6.926072
2.926571,1.293148,1.542717,1.620253,1.609422,2.599466,7.554723,2.499593,5.215342,7.382690,9.922595
1.668581,-1.482828,1.402656,2.412628,1.331786,-2.226874,5.876548,3.384086,6.426206,4.001037,7.932630
